leftLowerArm_positionX,leftLowerArm_positionY,leftLowerArm_positionZ,leftLowerArm_rotation_x,leftLowerArm_rotation_y,leftLowerArm_rotation_z,leftLowerArm_rotation_w,leftHand_positionX,leftHand_positionY,leftHand_positionZ,leftHand_rotation_x,leftHand_rotation_y,leftHand_rotation_z,leftHand_rotation_w,leftThumbProximal_positionX,leftThumbProximal_positionY,leftThumbProximal_positionZ,leftThumbProximal_rotation_x,leftThumbProximal_rotation_y,leftThumbProximal_rotation_z,leftThumbProximal_rotation_w,leftThumbMedial_positionX,leftThumbMedial_positionY,leftThumbMedial_positionZ,leftThumbMedial_rotation_x,leftThumbMedial_rotation_y,leftThumbMedial_rotation_z,leftThumbMedial_rotation_w,leftThumbDistal_positionX,leftThumbDistal_positionY,leftThumbDistal_positionZ,leftThumbDistal_rotation_x,leftThumbDistal_rotation_y,leftThumbDistal_rotation_z,leftThumbDistal_rotation_w,leftThumbTip_positionX,leftThumbTip_positionY,leftThumbTip_positionZ,leftThumbTip_rotation_x,leftThumbTip_rotation_y,leftThumbTip_rotation_z,leftThumbTip_rotation_w,leftIndexProximal_positionX,leftIndexProximal_positionY,leftIndexProximal_positionZ,leftIndexProximal_rotation_x,leftIndexProximal_rotation_y,leftIndexProximal_rotation_z,leftIndexProximal_rotation_w,leftIndexMedial_positionX,leftIndexMedial_positionY,leftIndexMedial_positionZ,leftIndexMedial_rotation_x,leftIndexMedial_rotation_y,leftIndexMedial_rotation_z,leftIndexMedial_rotation_w,leftIndexDistal_positionX,leftIndexDistal_positionY,leftIndexDistal_positionZ,leftIndexDistal_rotation_x,leftIndexDistal_rotation_y,leftIndexDistal_rotation_z,leftIndexDistal_rotation_w,leftIndexTip_positionX,leftIndexTip_positionY,leftIndexTip_positionZ,leftIndexTip_rotation_x,leftIndexTip_rotation_y,leftIndexTip_rotation_z,leftIndexTip_rotation_w,leftMiddleProximal_positionX,leftMiddleProximal_positionY,leftMiddleProximal_positionZ,leftMiddleProximal_rotation_x,leftMiddleProximal_rotation_y,leftMiddleProximal_rotation_z,leftMiddleProximal_rotation_w,leftMiddleMedial_positionX,leftMiddleMedial_positionY,leftMiddleMedial_positionZ,leftMiddleMedial_rotation_x,leftMiddleMedial_rotation_y,leftMiddleMedial_rotation_z,leftMiddleMedial_rotation_w,leftMiddleDistal_positionX,leftMiddleDistal_positionY,leftMiddleDistal_positionZ,leftMiddleDistal_rotation_x,leftMiddleDistal_rotation_y,leftMiddleDistal_rotation_z,leftMiddleDistal_rotation_w,leftMiddleTip_positionX,leftMiddleTip_positionY,leftMiddleTip_positionZ,leftMiddleTip_rotation_x,leftMiddleTip_rotation_y,leftMiddleTip_rotation_z,leftMiddleTip_rotation_w,leftRingProximal_positionX,leftRingProximal_positionY,leftRingProximal_positionZ,leftRingProximal_rotation_x,leftRingProximal_rotation_y,leftRingProximal_rotation_z,leftRingProximal_rotation_w,leftRingMedial_positionX,leftRingMedial_positionY,leftRingMedial_positionZ,leftRingMedial_rotation_x,leftRingMedial_rotation_y,leftRingMedial_rotation_z,leftRingMedial_rotation_w,leftRingDistal_positionX,leftRingDistal_positionY,leftRingDistal_positionZ,leftRingDistal_rotation_x,leftRingDistal_rotation_y,leftRingDistal_rotation_z,leftRingDistal_rotation_w,leftRingTip_positionX,leftRingTip_positionY,leftRingTip_positionZ,leftRingTip_rotation_x,leftRingTip_rotation_y,leftRingTip_rotation_z,leftRingTip_rotation_w,leftLittleProximal_positionX,leftLittleProximal_positionY,leftLittleProximal_positionZ,leftLittleProximal_rotation_x,leftLittleProximal_rotation_y,leftLittleProximal_rotation_z,leftLittleProximal_rotation_w,leftLittleMedial_positionX,leftLittleMedial_positionY,leftLittleMedial_positionZ,leftLittleMedial_rotation_x,leftLittleMedial_rotation_y,leftLittleMedial_rotation_z,leftLittleMedial_rotation_w,leftLittleDistal_positionX,leftLittleDistal_positionY,leftLittleDistal_positionZ,leftLittleDistal_rotation_x,leftLittleDistal_rotation_y,leftLittleDistal_rotation_z,leftLittleDistal_rotation_w,leftLittleTip_positionX,leftLittleTip_positionY,leftLittleTip_positionZ,leftLittleTip_rotation_x,leftLittleTip_rotation_y,leftLittleTip_rotation_z,leftLittleTip_rotation_w,Predicted_Direction
-0.1574305,1.36294091,0.07424971,0.8403594,-0.463425338,0.146775708,-0.2397717,0.0726538152,1.51086068,0.249297231,0.7747151,-0.57155174,-0.260302246,0.07340422,0.08545226,1.54836285,0.248692319,0.7569947,0.07703739,0.308635741,0.5707609,0.09609181,1.563558,0.207535,0.4044933,-0.17534858,0.318792254,0.839052856,0.119283244,1.54746985,0.188107014,0.101987757,-0.271502674,0.242202222,0.9258634,0.139007255,1.513732,0.185862273,0.10199073,-0.271501631,0.242202744,0.9258632,0.13954401,1.57728434,0.2240488,0.6756043,-0.670474648,-0.294210255,0.08638827,0.184175491,1.581773,0.197364971,0.6700737,-0.6539327,-0.329344779,0.122087091,0.209733859,1.5854634,0.178279892,0.665338,-0.641879,-0.352260262,0.1457029,0.23338227,1.5896647,0.15794827,0.665337563,-0.6418792,-0.352261245,0.145701587,0.149332225,1.54795349,0.212147042,0.735936463,-0.618331969,-0.272602916,0.04184066,0.196875274,1.56037521,0.190784127,0.734381855,-0.6100203,-0.290726364,0.0635340661,0.227234617,1.56912839,0.174950689,0.7329902,-0.6041836,-0.302669227,0.07796701,0.2558964,1.57793891,0.158542708,0.7329902,-0.6041837,-0.302669078,0.07796684,0.149283871,1.51689517,0.201964289,0.7585116,-0.545284867,-0.348369449,0.07722132,0.1879914,1.536584,0.177087411,0.752641141,-0.5238027,-0.379904836,0.121796474,0.210453868,1.55019188,0.158323646,0.7472714,-0.508463442,-0.400202364,0.151289359,0.230529577,1.56392932,0.1384291,0.7472715,-0.508463562,-0.4002022,0.15128912,0.139847338,1.48855042,0.197518215,0.776460648,-0.458989173,-0.423275381,0.08529809,0.165788278,1.5113951,0.17641826,0.769270241,-0.430491984,-0.4522276,0.135610834,0.179525912,1.52647913,0.161196142,0.7626643,-0.410472,-0.4704741,0.168849379,0.191640615,1.5421921,0.14450343,0.762664258,-0.410471857,-0.470474273,0.1688495,left
-0.1574305,1.36294091,0.07424971,0.8403594,-0.463425338,0.146775708,-0.2397717,0.0726538152,1.51086068,0.249297231,0.7747151,-0.57155174,-0.260302246,0.07340422,0.08545226,1.54836285,0.248692319,0.7569947,0.07703739,0.308635741,0.5707609,0.09609181,1.563558,0.207535,0.4044933,-0.17534858,0.318792254,0.839052856,0.119283244,1.54746985,0.188107014,0.101987757,-0.271502674,0.242202222,0.9258634,0.139007255,1.513732,0.185862273,0.10199073,-0.271501631,0.242202744,0.9258632,0.13954401,1.57728434,0.2240488,0.6756043,-0.670474648,-0.294210255,0.08638827,0.184175491,1.581773,0.197364971,0.6700737,-0.6539327,-0.329344779,0.122087091,0.209733859,1.5854634,0.178279892,0.665338,-0.641879,-0.352260262,0.1457029,0.23338227,1.5896647,0.15794827,0.665337563,-0.6418792,-0.352261245,0.145701587,0.149332225,1.54795349,0.212147042,0.735936463,-0.618331969,-0.272602916,0.04184066,0.196875274,1.56037521,0.190784127,0.734381855,-0.6100203,-0.290726364,0.0635340661,0.227234617,1.56912839,0.174950689,0.7329902,-0.6041836,-0.302669227,0.07796701,0.2558964,1.57793891,0.158542708,0.7329902,-0.6041837,-0.302669078,0.07796684,0.149283871,1.51689517,0.201964289,0.7585116,-0.545284867,-0.348369449,0.07722132,0.1879914,1.536584,0.177087411,0.752641141,-0.5238027,-0.379904836,0.121796474,0.210453868,1.55019188,0.158323646,0.7472714,-0.508463442,-0.400202364,0.151289359,0.230529577,1.56392932,0.1384291,0.7472715,-0.508463562,-0.4002022,0.15128912,0.139847338,1.48855042,0.197518215,0.776460648,-0.458989173,-0.423275381,0.08529809,0.165788278,1.5113951,0.17641826,0.769270241,-0.430491984,-0.4522276,0.135610834,0.179525912,1.52647913,0.161196142,0.7626643,-0.410472,-0.4704741,0.168849379,0.191640615,1.5421921,0.14450343,0.762664258,-0.410471857,-0.470474273,0.1688495,left
-0.157598138,1.36291015,0.07427757,0.8405529,-0.46227,0.147790089,-0.240698382,0.07166676,1.51123536,0.250055552,0.7757439,-0.570839942,-0.2589681,0.07279401,0.084386155,1.548765,0.249489233,0.755695,0.07717291,0.31088683,0.5712431,0.0951550454,1.56390846,0.208346531,0.403431356,-0.17626527,0.320965558,0.8385435,0.118472829,1.54785681,0.189039961,0.101277046,-0.273058951,0.243981972,0.9250163,0.1383069,1.5141753,0.186921015,0.101280011,-0.273057878,0.243982509,0.9250161,0.138493866,1.5778017,0.2250169,0.67674005,-0.6699709,-0.29312712,0.0850765258,0.183219165,1.58238435,0.198506728,0.6713103,-0.6535765,-0.3280585,0.120654643,0.208854377,1.586127,0.179535225,0.6666506,-0.6416322,-0.3508457,0.144194037,0.232591748,1.59037578,0.159317479,0.6666502,-0.6416324,-0.350846678,0.144192725,0.148383319,1.54849148,0.213148326,0.7371753,-0.617264748,-0.271758229,0.04128329,0.19594416,1.56105959,0.191910937,0.7356502,-0.609041452,-0.2897184,0.06285389,0.22632575,1.56990314,0.176170677,0.7342828,-0.6032685,-0.301554918,0.0772057,0.255016625,1.57879734,0.159858912,0.7342828,-0.603268564,-0.301554769,0.07720553,0.1484345,1.51743245,0.202967361,0.7594219,-0.544714153,-0.3473534,0.07687964,0.187168062,1.53718877,0.178184718,0.753563166,-0.5232715,-0.3788862,0.121551238,0.209649891,1.55083632,0.159473076,0.7481967,-0.5079577,-0.399182558,0.151108488,0.229745626,1.56460953,0.139623538,0.7481968,-0.5079578,-0.3991824,0.15110825,0.139073372,1.4890672,0.198492914,0.7778851,-0.458174884,-0.4215169,0.08540561,0.165024444,1.51197088,0.177469522,0.7706806,-0.4297804,-0.450432628,0.135833725,0.17877236,1.527083,0.162284583,0.7640604,-0.409829676,-0.4686581,0.169148415,0.190899968,1.54281807,0.14562206,0.7640603,-0.409829527,-0.468658268,0.169148535,left
-0.157637566,1.36295128,0.07437322,0.8407351,-0.4617859,0.1494115,-0.239988923,0.07123308,1.51178837,0.25023213,0.7761187,-0.571224,-0.256894261,0.07313367,0.0839427,1.5493201,0.249590918,0.7541133,0.0770180151,0.3121961,0.572638452,0.094840005,1.56432164,0.208430022,0.401437581,-0.1769988,0.3222316,0.8388601,0.118233629,1.54821587,0.189260811,0.09929099,-0.274172217,0.244931415,0.9246511,0.138095647,1.5145396,0.187330171,0.0992939547,-0.274171144,0.244931951,0.924650967,0.138116673,1.57829952,0.2251972,0.6771769,-0.6704519,-0.290969729,0.08521933,0.182921335,1.58281243,0.198809326,0.671729147,-0.654143631,-0.3259835,0.120875686,0.208610043,1.586504,0.179900274,0.6670535,-0.642252743,-0.348827273,0.144466355,0.232402071,1.59069765,0.159735322,0.6670531,-0.6422529,-0.348828256,0.144465044,0.14805156,1.54895627,0.213448241,0.7376378,-0.6175683,-0.269790232,0.0413902327,0.195672616,1.56148326,0.192321748,0.7361198,-0.609450042,-0.287659317,0.06285257,0.226104856,1.57029164,0.176659808,0.7347609,-0.6037502,-0.299437642,0.07713253,0.2548523,1.57914686,0.160426646,0.7347609,-0.6037503,-0.2994375,0.07713235,0.148143589,1.51786649,0.203361943,0.759836,-0.545238435,-0.345522076,0.07732163,0.1869384,1.53755879,0.178624213,0.7539522,-0.5239085,-0.3770814,0.122005992,0.209467471,1.55115616,0.159932837,0.748568952,-0.5086691,-0.3973993,0.151570976,0.229613945,1.56487513,0.140097156,0.748569,-0.5086692,-0.397399157,0.151570737,0.138804972,1.48948479,0.198944926,0.7785712,-0.458794326,-0.41943875,0.086056985,0.164812818,1.51233339,0.177931786,0.7713252,-0.430541277,-0.448391885,0.136515245,0.178603262,1.52740276,0.162742913,0.7646767,-0.410683632,-0.466647625,0.169848591,0.190778524,1.54308915,0.146069288,0.76467663,-0.410683483,-0.4666478,0.16984871,left
-0.157713234,1.36295784,0.0744233951,0.8411021,-0.460818052,0.149194956,-0.24069728,0.07070385,1.51215386,0.250567734,0.777348638,-0.570096552,-0.255880266,0.07242,0.0833049342,1.54972315,0.249989271,0.753422141,0.07734689,0.3144162,0.572289169,0.0942895561,1.56475616,0.208863109,0.401196063,-0.177711248,0.324338377,0.8380127,0.117802121,1.54873037,0.189772472,0.09938318,-0.275535226,0.246692121,0.9237675,0.137787119,1.51512325,0.187906161,0.09938615,-0.275534153,0.246692657,0.9237674,0.137462974,1.57887876,0.225770846,0.6783891,-0.66939646,-0.2908387,0.08431759,0.182306275,1.58355522,0.199477255,0.6729204,-0.6529155,-0.3261598,0.120413259,0.208000273,1.587357,0.180597246,0.66820693,-0.6408898,-0.349197716,0.144293815,0.231782034,1.59166384,0.160444051,0.6682065,-0.64089,-0.3491987,0.1442925,0.147517532,1.5495733,0.214029685,0.7388369,-0.6164602,-0.269202471,0.0403348878,0.19516325,1.562256,0.1930523,0.737363636,-0.6084261,-0.286898136,0.06166112,0.22562325,1.571163,0.177500486,0.73603946,-0.602787435,-0.2985633,0.0758513361,0.2544058,1.580111,0.161380783,0.73603946,-0.6027875,-0.298563153,0.07585116,0.1477297,1.51849115,0.20392178,0.76097995,-0.543985844,-0.3450991,0.07678045,0.1865135,1.53832841,0.17928277,0.755129039,-0.5226921,-0.376572669,0.121515013,0.209039,1.55201566,0.160652846,0.7497667,-0.50748,-0.396835,0.151114613,0.2291845,1.56581926,0.140874967,0.749766767,-0.507480145,-0.39683485,0.151114374,0.13848713,1.49008536,0.1994581,0.7799373,-0.457657754,-0.4181842,0.08584433,0.1644899,1.51302135,0.178534,0.7727136,-0.429525822,-0.447030336,0.136327669,0.178284556,1.5281378,0.1633958,0.766081333,-0.409753948,-0.4652206,0.169678971,0.190469459,1.54386675,0.14676936,0.7660813,-0.4097538,-0.465220779,0.16967909,left
-0.157804936,1.36303926,0.0746193156,0.841552556,-0.459641635,0.152132481,-0.239529833,0.0697600842,1.51330245,0.25095892,0.7787505,-0.570290864,-0.2513249,0.0717774257,0.08230516,1.55088973,0.250334352,0.750475466,0.07634899,0.318157256,0.5742242,0.09362687,1.56573629,0.209231868,0.397944838,-0.180318817,0.327465862,0.8377895,0.117345557,1.54967225,0.190430641,0.09648423,-0.279010147,0.248801351,0.9224652,0.137421459,1.51610243,0.188897,0.09648719,-0.279009074,0.2488019,0.9224651,0.136621609,1.58003521,0.226460963,0.679789543,-0.6699244,-0.2870276,0.08186949,0.181707129,1.58468032,0.200579256,0.674539149,-0.653890967,-0.321885169,0.1175305,0.2076039,1.58844435,0.181970686,0.6699989,-0.642191648,-0.34463495,0.14113082,0.231622875,1.59270287,0.162090391,0.669998467,-0.6421918,-0.344635963,0.141129509,0.1468235,1.55069876,0.214926451,0.740169,-0.616682351,-0.2652088,0.03895129,0.194631428,1.56336391,0.194310576,0.738752544,-0.608845055,-0.2827372,0.06010376,0.22522229,1.57224834,0.1790046,0.7374723,-0.60334295,-0.2942953,0.0741793662,0.254147649,1.5811677,0.163126454,0.7374723,-0.603343,-0.294295162,0.07417919,0.147172257,1.51957583,0.204948217,0.7625557,-0.5443215,-0.3412496,0.07597183,0.186124682,1.5393889,0.180556968,0.7567541,-0.523267448,-0.37273097,0.120773643,0.208781108,1.553049,0.1620663,0.7514233,-0.508215368,-0.393006772,0.1504198,0.229067683,1.56681883,0.142409444,0.751423359,-0.5082155,-0.393006623,0.150419563,0.138014,1.49113691,0.200522065,0.7818837,-0.458295077,-0.413840771,0.08578587,0.164161429,1.5140264,0.179727763,0.7746658,-0.4304639,-0.4427182,0.136361077,0.178064942,1.52910125,0.164647862,0.768035233,-0.4108918,-0.460940838,0.169773966,0.19037208,1.54478,0.148064181,0.7680352,-0.410891652,-0.460941017,0.169774085,left
-0.1578274,1.36309981,0.07474207,0.8418326,-0.459078044,0.153671041,-0.238643929,0.0693621337,1.51397479,0.251043946,0.779413164,-0.5704741,-0.248810545,0.0718877539,0.08187658,1.55157125,0.2503572,0.748813748,0.07605405,0.319934338,0.575443864,0.09335706,1.56629527,0.209254682,0.395991445,-0.181371987,0.3290634,0.8378618,0.11717353,1.55019677,0.190607131,0.09462917,-0.280531883,0.249960735,0.921882331,0.1372925,1.51664448,0.18926689,0.09463213,-0.2805308,0.249961287,0.9218822,0.136265978,1.58069253,0.2266209,0.680467546,-0.6702503,-0.284795582,0.08136118,0.181456238,1.58530068,0.2009159,0.675249457,-0.6543518,-0.319636881,0.117020912,0.207430258,1.58903372,0.182409033,0.6707319,-0.6427439,-0.342380345,0.140621528,0.23153317,1.59325659,0.162622958,0.670731544,-0.642744064,-0.342381358,0.140620217,0.146541491,1.55133033,0.215218008,0.7408511,-0.616865456,-0.262900174,0.0387290753,0.194424927,1.56397307,0.194764331,0.7394463,-0.6091218,-0.280375123,0.0598289147,0.225075588,1.57283592,0.179565936,0.7381758,-0.603683949,-0.291899562,0.073869735,0.2540655,1.58173025,0.163791865,0.7381758,-0.603684,-0.2918994,0.0738695562,0.146959066,1.5201776,0.205335915,0.7633591,-0.5446446,-0.3389092,0.0760638937,0.185994625,1.53995407,0.18104808,0.7575562,-0.523744941,-0.37038964,0.120878108,0.208717242,1.55358016,0.16261372,0.7522253,-0.5087965,-0.390670478,0.1505327,0.229076222,1.56731069,0.1430043,0.752225339,-0.508796632,-0.390670329,0.150532454,0.137844309,1.49171722,0.200958252,0.7828214,-0.458731532,-0.4114862,0.08622599,0.164055914,1.51456809,0.18020238,0.7755733,-0.4310533,-0.440395921,0.136859253,0.178007543,1.52961016,0.165134192,0.76892066,-0.411581933,-0.458645642,0.170309737,0.190368518,1.54525,0.148553848,0.7689206,-0.411581784,-0.458645821,0.170309857,left
-0.1578274,1.36309981,0.07474207,0.8418326,-0.459078044,0.153671041,-0.238643929,0.0693621337,1.51397479,0.251043946,0.779413164,-0.5704741,-0.248810545,0.0718877539,0.08187658,1.55157125,0.2503572,0.748813748,0.07605405,0.319934338,0.575443864,0.09335706,1.56629527,0.209254682,0.395991445,-0.181371987,0.3290634,0.8378618,0.11717353,1.55019677,0.190607131,0.09462917,-0.280531883,0.249960735,0.921882331,0.1372925,1.51664448,0.18926689,0.09463213,-0.2805308,0.249961287,0.9218822,0.136265978,1.58069253,0.2266209,0.680467546,-0.6702503,-0.284795582,0.08136118,0.181456238,1.58530068,0.2009159,0.675249457,-0.6543518,-0.319636881,0.117020912,0.207430258,1.58903372,0.182409033,0.6707319,-0.6427439,-0.342380345,0.140621528,0.23153317,1.59325659,0.162622958,0.670731544,-0.642744064,-0.342381358,0.140620217,0.146541491,1.55133033,0.215218008,0.7408511,-0.616865456,-0.262900174,0.0387290753,0.194424927,1.56397307,0.194764331,0.7394463,-0.6091218,-0.280375123,0.0598289147,0.225075588,1.57283592,0.179565936,0.7381758,-0.603683949,-0.291899562,0.073869735,0.2540655,1.58173025,0.163791865,0.7381758,-0.603684,-0.2918994,0.0738695562,0.146959066,1.5201776,0.205335915,0.7633591,-0.5446446,-0.3389092,0.0760638937,0.185994625,1.53995407,0.18104808,0.7575562,-0.523744941,-0.37038964,0.120878108,0.208717242,1.55358016,0.16261372,0.7522253,-0.5087965,-0.390670478,0.1505327,0.229076222,1.56731069,0.1430043,0.752225339,-0.508796632,-0.390670329,0.150532454,0.137844309,1.49171722,0.200958252,0.7828214,-0.458731532,-0.4114862,0.08622599,0.164055914,1.51456809,0.18020238,0.7755733,-0.4310533,-0.440395921,0.136859253,0.178007543,1.52961016,0.165134192,0.76892066,-0.411581933,-0.458645642,0.170309737,0.190368518,1.54525,0.148553848,0.7689206,-0.411581784,-0.458645821,0.170309857,left
-0.1578274,1.36309981,0.07474207,0.8418326,-0.459078044,0.153671041,-0.238643929,0.0693621337,1.51397479,0.251043946,0.779413164,-0.5704741,-0.248810545,0.0718877539,0.08187658,1.55157125,0.2503572,0.748813748,0.07605405,0.319934338,0.575443864,0.09335706,1.56629527,0.209254682,0.395991445,-0.181371987,0.3290634,0.8378618,0.11717353,1.55019677,0.190607131,0.09462917,-0.280531883,0.249960735,0.921882331,0.1372925,1.51664448,0.18926689,0.09463213,-0.2805308,0.249961287,0.9218822,0.136265978,1.58069253,0.2266209,0.680467546,-0.6702503,-0.284795582,0.08136118,0.181456238,1.58530068,0.2009159,0.675249457,-0.6543518,-0.319636881,0.117020912,0.207430258,1.58903372,0.182409033,0.6707319,-0.6427439,-0.342380345,0.140621528,0.23153317,1.59325659,0.162622958,0.670731544,-0.642744064,-0.342381358,0.140620217,0.146541491,1.55133033,0.215218008,0.7408511,-0.616865456,-0.262900174,0.0387290753,0.194424927,1.56397307,0.194764331,0.7394463,-0.6091218,-0.280375123,0.0598289147,0.225075588,1.57283592,0.179565936,0.7381758,-0.603683949,-0.291899562,0.073869735,0.2540655,1.58173025,0.163791865,0.7381758,-0.603684,-0.2918994,0.0738695562,0.146959066,1.5201776,0.205335915,0.7633591,-0.5446446,-0.3389092,0.0760638937,0.185994625,1.53995407,0.18104808,0.7575562,-0.523744941,-0.37038964,0.120878108,0.208717242,1.55358016,0.16261372,0.7522253,-0.5087965,-0.390670478,0.1505327,0.229076222,1.56731069,0.1430043,0.752225339,-0.508796632,-0.390670329,0.150532454,0.137844309,1.49171722,0.200958252,0.7828214,-0.458731532,-0.4114862,0.08622599,0.164055914,1.51456809,0.18020238,0.7755733,-0.4310533,-0.440395921,0.136859253,0.178007543,1.52961016,0.165134192,0.76892066,-0.411581933,-0.458645642,0.170309737,0.190368518,1.54525,0.148553848,0.7689206,-0.411581784,-0.458645821,0.170309857,left
-0.1578274,1.36309981,0.07474207,0.8418326,-0.459078044,0.153671041,-0.238643929,0.0693621337,1.51397479,0.251043946,0.779413164,-0.5704741,-0.248810545,0.0718877539,0.08187658,1.55157125,0.2503572,0.748813748,0.07605405,0.319934338,0.575443864,0.09335706,1.56629527,0.209254682,0.395991445,-0.181371987,0.3290634,0.8378618,0.11717353,1.55019677,0.190607131,0.09462917,-0.280531883,0.249960735,0.921882331,0.1372925,1.51664448,0.18926689,0.09463213,-0.2805308,0.249961287,0.9218822,0.136265978,1.58069253,0.2266209,0.680467546,-0.6702503,-0.284795582,0.08136118,0.181456238,1.58530068,0.2009159,0.675249457,-0.6543518,-0.319636881,0.117020912,0.207430258,1.58903372,0.182409033,0.6707319,-0.6427439,-0.342380345,0.140621528,0.23153317,1.59325659,0.162622958,0.670731544,-0.642744064,-0.342381358,0.140620217,0.146541491,1.55133033,0.215218008,0.7408511,-0.616865456,-0.262900174,0.0387290753,0.194424927,1.56397307,0.194764331,0.7394463,-0.6091218,-0.280375123,0.0598289147,0.225075588,1.57283592,0.179565936,0.7381758,-0.603683949,-0.291899562,0.073869735,0.2540655,1.58173025,0.163791865,0.7381758,-0.603684,-0.2918994,0.0738695562,0.146959066,1.5201776,0.205335915,0.7633591,-0.5446446,-0.3389092,0.0760638937,0.185994625,1.53995407,0.18104808,0.7575562,-0.523744941,-0.37038964,0.120878108,0.208717242,1.55358016,0.16261372,0.7522253,-0.5087965,-0.390670478,0.1505327,0.229076222,1.56731069,0.1430043,0.752225339,-0.508796632,-0.390670329,0.150532454,0.137844309,1.49171722,0.200958252,0.7828214,-0.458731532,-0.4114862,0.08622599,0.164055914,1.51456809,0.18020238,0.7755733,-0.4310533,-0.440395921,0.136859253,0.178007543,1.52961016,0.165134192,0.76892066,-0.411581933,-0.458645642,0.170309737,0.190368518,1.54525,0.148553848,0.7689206,-0.411581784,-0.458645821,0.170309857,left
-0.1578274,1.36309981,0.07474207,0.8418326,-0.459078044,0.153671041,-0.238643929,0.0693621337,1.51397479,0.251043946,0.779413164,-0.5704741,-0.248810545,0.0718877539,0.08187658,1.55157125,0.2503572,0.748813748,0.07605405,0.319934338,0.575443864,0.09335706,1.56629527,0.209254682,0.395991445,-0.181371987,0.3290634,0.8378618,0.11717353,1.55019677,0.190607131,0.09462917,-0.280531883,0.249960735,0.921882331,0.1372925,1.51664448,0.18926689,0.09463213,-0.2805308,0.249961287,0.9218822,0.136265978,1.58069253,0.2266209,0.680467546,-0.6702503,-0.284795582,0.08136118,0.181456238,1.58530068,0.2009159,0.675249457,-0.6543518,-0.319636881,0.117020912,0.207430258,1.58903372,0.182409033,0.6707319,-0.6427439,-0.342380345,0.140621528,0.23153317,1.59325659,0.162622958,0.670731544,-0.642744064,-0.342381358,0.140620217,0.146541491,1.55133033,0.215218008,0.7408511,-0.616865456,-0.262900174,0.0387290753,0.194424927,1.56397307,0.194764331,0.7394463,-0.6091218,-0.280375123,0.0598289147,0.225075588,1.57283592,0.179565936,0.7381758,-0.603683949,-0.291899562,0.073869735,0.2540655,1.58173025,0.163791865,0.7381758,-0.603684,-0.2918994,0.0738695562,0.146959066,1.5201776,0.205335915,0.7633591,-0.5446446,-0.3389092,0.0760638937,0.185994625,1.53995407,0.18104808,0.7575562,-0.523744941,-0.37038964,0.120878108,0.208717242,1.55358016,0.16261372,0.7522253,-0.5087965,-0.390670478,0.1505327,0.229076222,1.56731069,0.1430043,0.752225339,-0.508796632,-0.390670329,0.150532454,0.137844309,1.49171722,0.200958252,0.7828214,-0.458731532,-0.4114862,0.08622599,0.164055914,1.51456809,0.18020238,0.7755733,-0.4310533,-0.440395921,0.136859253,0.178007543,1.52961016,0.165134192,0.76892066,-0.411581933,-0.458645642,0.170309737,0.190368518,1.54525,0.148553848,0.7689206,-0.411581784,-0.458645821,0.170309857,left
-0.164962992,1.365691,0.08263869,0.872348249,-0.377699256,0.21725072,-0.221707523,0.0177525133,1.56585765,0.261549264,0.828979135,-0.550820231,-0.0910053551,0.03330291,0.0270657148,1.60435927,0.2603396,0.6550096,0.0365516432,0.453619838,0.603204131,0.04960931,1.61653066,0.223168924,0.310890049,-0.2730623,0.435971946,0.799195349,0.07930493,1.60191464,0.214299932,0.0316719525,-0.4009106,0.32234332,0.856949747,0.101925261,1.570983,0.2222922,0.03167473,-0.400909334,0.322344273,0.856949866,0.0838572755,1.63686645,0.250975758,0.739453256,-0.655316234,-0.154167667,0.00138205278,0.134418279,1.64423192,0.240323052,0.738383532,-0.6464249,-0.18799448,0.039784845,0.164591342,1.64940488,0.230631992,0.73656255,-0.6395259,-0.210270464,0.0653347149,0.193373576,1.65486336,0.219140261,0.7365624,-0.6395259,-0.210271552,0.06533342,0.09930022,1.60786772,0.246692538,0.7956151,-0.5929735,-0.1227972,-0.0173225068,0.1500858,1.62373674,0.240366638,0.795765638,-0.5888059,-0.141436353,0.00777691742,0.1831265,1.63456857,0.234042853,0.79542613,-0.585701764,-0.153785646,0.0245074164,0.214717656,1.645257,0.226552784,0.79542613,-0.5857018,-0.153785512,0.0245072264,0.105061866,1.57618916,0.241071865,0.8245231,-0.530185,-0.194470584,0.0353120081,0.148131385,1.59797561,0.227837458,0.82119894,-0.518317759,-0.22419104,0.081961,0.17442216,1.61247635,0.215991035,0.8175165,-0.50947845,-0.243611649,0.112925164,0.1988711,1.626786,0.202388555,0.817516565,-0.5094785,-0.243611485,0.112924911,0.0998794,1.54665351,0.237462729,0.850894451,-0.4497078,-0.2625954,0.0691739842,0.1294009,1.570383,0.223130524,0.8444303,-0.431294978,-0.2918528,0.125474378,0.14607808,1.58556652,0.211328223,0.838050663,-0.417957425,-0.3106525,0.162719056,0.161621019,1.60106325,0.197523266,0.8380506,-0.4179573,-0.310652673,0.1627192,left
