rightLowerArm_positionX,rightLowerArm_positionY,rightLowerArm_positionZ,rightLowerArm_rotation_x,rightLowerArm_rotation_y,rightLowerArm_rotation_z,rightLowerArm_rotation_w,rightHand_positionX,rightHand_positionY,rightHand_positionZ,rightHand_rotation_x,rightHand_rotation_y,rightHand_rotation_z,rightHand_rotation_w,rightThumbProximal_positionX,rightThumbProximal_positionY,rightThumbProximal_positionZ,rightThumbProximal_rotation_x,rightThumbProximal_rotation_y,rightThumbProximal_rotation_z,rightThumbProximal_rotation_w,rightThumbMedial_positionX,rightThumbMedial_positionY,rightThumbMedial_positionZ,rightThumbMedial_rotation_x,rightThumbMedial_rotation_y,rightThumbMedial_rotation_z,rightThumbMedial_rotation_w,rightThumbDistal_positionX,rightThumbDistal_positionY,rightThumbDistal_positionZ,rightThumbDistal_rotation_x,rightThumbDistal_rotation_y,rightThumbDistal_rotation_z,rightThumbDistal_rotation_w,rightThumbTip_positionX,rightThumbTip_positionY,rightThumbTip_positionZ,rightThumbTip_rotation_x,rightThumbTip_rotation_y,rightThumbTip_rotation_z,rightThumbTip_rotation_w,rightIndexProximal_positionX,rightIndexProximal_positionY,rightIndexProximal_positionZ,rightIndexProximal_rotation_x,rightIndexProximal_rotation_y,rightIndexProximal_rotation_z,rightIndexProximal_rotation_w,rightIndexMedial_positionX,rightIndexMedial_positionY,rightIndexMedial_positionZ,rightIndexMedial_rotation_x,rightIndexMedial_rotation_y,rightIndexMedial_rotation_z,rightIndexMedial_rotation_w,rightIndexDistal_positionX,rightIndexDistal_positionY,rightIndexDistal_positionZ,rightIndexDistal_rotation_x,rightIndexDistal_rotation_y,rightIndexDistal_rotation_z,rightIndexDistal_rotation_w,rightIndexTip_positionX,rightIndexTip_positionY,rightIndexTip_positionZ,rightIndexTip_rotation_x,rightIndexTip_rotation_y,rightIndexTip_rotation_z,rightIndexTip_rotation_w,rightMiddleProximal_positionX,rightMiddleProximal_positionY,rightMiddleProximal_positionZ,rightMiddleProximal_rotation_x,rightMiddleProximal_rotation_y,rightMiddleProximal_rotation_z,rightMiddleProximal_rotation_w,rightMiddleMedial_positionX,rightMiddleMedial_positionY,rightMiddleMedial_positionZ,rightMiddleMedial_rotation_x,rightMiddleMedial_rotation_y,rightMiddleMedial_rotation_z,rightMiddleMedial_rotation_w,rightMiddleDistal_positionX,rightMiddleDistal_positionY,rightMiddleDistal_positionZ,rightMiddleDistal_rotation_x,rightMiddleDistal_rotation_y,rightMiddleDistal_rotation_z,rightMiddleDistal_rotation_w,rightMiddleTip_positionX,rightMiddleTip_positionY,rightMiddleTip_positionZ,rightMiddleTip_rotation_x,rightMiddleTip_rotation_y,rightMiddleTip_rotation_z,rightMiddleTip_rotation_w,rightRingProximal_positionX,rightRingProximal_positionY,rightRingProximal_positionZ,rightRingProximal_rotation_x,rightRingProximal_rotation_y,rightRingProximal_rotation_z,rightRingProximal_rotation_w,rightRingMedial_positionX,rightRingMedial_positionY,rightRingMedial_positionZ,rightRingMedial_rotation_x,rightRingMedial_rotation_y,rightRingMedial_rotation_z,rightRingMedial_rotation_w,rightRingDistal_positionX,rightRingDistal_positionY,rightRingDistal_positionZ,rightRingDistal_rotation_x,rightRingDistal_rotation_y,rightRingDistal_rotation_z,rightRingDistal_rotation_w,rightRingTip_positionX,rightRingTip_positionY,rightRingTip_positionZ,rightRingTip_rotation_x,rightRingTip_rotation_y,rightRingTip_rotation_z,rightRingTip_rotation_w,rightLittleProximal_positionX,rightLittleProximal_positionY,rightLittleProximal_positionZ,rightLittleProximal_rotation_x,rightLittleProximal_rotation_y,rightLittleProximal_rotation_z,rightLittleProximal_rotation_w,rightLittleMedial_positionX,rightLittleMedial_positionY,rightLittleMedial_positionZ,rightLittleMedial_rotation_x,rightLittleMedial_rotation_y,rightLittleMedial_rotation_z,rightLittleMedial_rotation_w,rightLittleDistal_positionX,rightLittleDistal_positionY,rightLittleDistal_positionZ,rightLittleDistal_rotation_x,rightLittleDistal_rotation_y,rightLittleDistal_rotation_z,rightLittleDistal_rotation_w,rightLittleTip_positionX,rightLittleTip_positionY,rightLittleTip_positionZ,rightLittleTip_rotation_x,rightLittleTip_rotation_y,rightLittleTip_rotation_z,rightLittleTip_rotation_w,Gesture
0.248770222,1.14430308,0.0334310681,0.454265237,0.06156786,0.8205762,0.34133178,0.3879584,1.35392451,-0.08006139,0.47203213,0.151518762,0.810599148,0.311699957,0.386394143,1.38667214,-0.07232337,0.791630149,-0.474792421,0.3497202,0.159966975,0.419532925,1.40578043,-0.0692989156,0.887851536,-0.184348,0.259674877,0.332120925,0.434090465,1.4265008,-0.08368701,0.8722996,-0.1956485,0.251270533,0.37104997,0.4516515,1.4480648,-0.101954088,0.8723006,-0.195647925,0.25127098,0.371047467,0.4066048,1.43116426,-0.102241218,0.430818915,-0.223661318,0.715415955,0.502543867,0.447054327,1.44868171,-0.107254162,-0.127578378,-0.733293533,0.246246,0.620779455,0.45029217,1.42558658,-0.09307414,-0.4691747,-0.7373995,-0.23366335,0.4260498,0.4264589,1.41353464,-0.0915980861,-0.469174534,-0.737399459,-0.233663425,0.42605,0.4154654,1.41717231,-0.118561067,0.113369621,-0.265780777,0.7178211,0.6334355,0.459627658,1.41973388,-0.107724428,-0.421441257,-0.734862864,0.240698442,0.4737385,0.447871864,1.40384567,-0.085102424,-0.6169241,-0.7400625,-0.224202409,0.146442831,0.419434577,1.39982772,-0.08949367,-0.616924047,-0.7400626,-0.224202141,0.146443024,0.4243949,1.39932108,-0.130293533,-0.05260577,-0.3457366,0.693723738,0.6296397,0.460010439,1.39796162,-0.107069321,-0.488749981,-0.6990535,0.226003185,0.470500022,0.4470981,1.38643622,-0.08578259,-0.65707624,-0.7197106,-0.147546738,0.168812618,0.420504,1.38395286,-0.08552909,-0.65707624,-0.7197106,-0.147546649,0.168812692,0.430128664,1.37940323,-0.13622129,-0.333083332,-0.17710115,0.641414344,0.6680405,0.455566734,1.38094234,-0.113082126,-0.585368,-0.413841516,0.243236557,0.6533875,0.451961637,1.37669337,-0.09217543,-0.746991,-0.46592167,0.1155241,0.459973156,0.438963234,1.37983739,-0.0746573061,-0.746991,-0.46592167,0.1155241,0.459973156,Swipe
0.248831153,1.14430368,0.03339304,0.454235315,0.0612235256,0.8205483,0.341500252,0.388177782,1.3538847,-0.07997909,0.472157627,0.151737824,0.81056565,0.311490446,0.386600941,1.38663232,-0.0722433,0.7917561,-0.474515647,0.349740326,0.160121,0.419731855,1.405757,-0.06923645,0.8878645,-0.184263587,0.2597419,0.332081258,0.434285879,1.42648065,-0.0836233,0.8723461,-0.195545614,0.251358062,0.370935827,0.451841831,1.448053,-0.101885483,0.8723471,-0.195545033,0.2513585,0.370933324,0.406776845,1.43113172,-0.102173924,0.430947363,-0.223417953,0.7154756,0.5024573,0.4472168,1.44866657,-0.107203551,-0.127414823,-0.73326993,0.24642615,0.62077,0.450467348,1.42557406,-0.09302225,-0.4690529,-0.737477958,-0.23353146,0.426121175,0.42663902,1.41351271,-0.09154295,-0.469052732,-0.7374779,-0.233531535,0.426121384,0.415637165,1.41714251,-0.118496366,0.113443613,-0.2656337,0.7178271,0.6334773,0.459802747,1.41970634,-0.107673906,-0.42139554,-0.7348369,0.24083358,0.47375077,0.448053658,1.4038198,-0.0850473,-0.616895556,-0.7401158,-0.224086016,0.146471187,0.4196163,1.39979684,-0.08943346,-0.6168955,-0.740115941,-0.224085748,0.146471381,0.424570262,1.39929438,-0.130231127,-0.0523844063,-0.345694333,0.69392097,0.629464,0.46019268,1.39795625,-0.10701625,-0.4885287,-0.6991902,0.226128489,0.4704665,0.447287977,1.38642216,-0.08572963,-0.6568798,-0.719880044,-0.1475593,0.168842912,0.420695126,1.3839252,-0.085478656,-0.6568798,-0.719880044,-0.147559211,0.168842986,0.4303112,1.37937891,-0.1361596,-0.332946181,-0.17714639,0.6415024,0.668012559,0.45575273,1.38091958,-0.113024317,-0.5852435,-0.413895041,0.243468642,0.653379261,0.452154964,1.37666917,-0.0921166241,-0.7468655,-0.466038,0.115735315,0.460006833,0.439159751,1.37980711,-0.0745950043,-0.7468655,-0.466038,0.115735315,0.460006833,Swipe
0.2488316,1.14429975,0.0333821848,0.454227358,0.06133053,0.8204991,0.341610253,0.3881922,1.35383224,-0.0800628439,0.472196221,0.152055115,0.8105493,0.311319441,0.38659972,1.38658154,-0.07233747,0.79192394,-0.4742493,0.349659562,0.160256773,0.4197232,1.40572226,-0.0693510249,0.8880188,-0.183805421,0.259669,0.3319797,0.434252232,1.42645979,-0.08374332,0.8725681,-0.195041671,0.25133875,0.3706921,0.45177725,1.44805729,-0.102005512,0.8725691,-0.19504109,0.2513392,0.3706896,0.4067411,1.431082,-0.102289543,0.431027651,-0.223266512,0.715523839,0.5023869,0.447174549,1.448629,-0.107328713,-0.12735182,-0.7333202,0.246456385,0.6207111,0.4504275,1.42553639,-0.09314807,-0.469012082,-0.737511754,-0.233614236,0.4260614,0.4265988,1.413475,-0.09167489,-0.4690119,-0.7375117,-0.233614311,0.4260616,0.415603876,1.41709244,-0.118610218,0.113449082,-0.265366733,0.7179653,0.6334315,0.4597718,1.41967452,-0.107801713,-0.4213747,-0.734790266,0.241094545,0.473709226,0.448031634,1.40379441,-0.0851659,-0.6168596,-0.740220249,-0.223868921,0.146428823,0.4195945,1.39976323,-0.08954591,-0.616859555,-0.740220368,-0.223868653,0.146429017,0.424543053,1.39924538,-0.130341947,-0.05228721,-0.345660359,0.694068432,0.629328251,0.460168362,1.39792371,-0.10713055,-0.488436669,-0.6993699,0.226205468,0.470258236,0.447261781,1.38638663,-0.0858467,-0.6567189,-0.720055342,-0.147673666,0.168622226,0.420669675,1.38388014,-0.0856107,-0.6567189,-0.720055342,-0.147673577,0.1686223,0.430293024,1.37933111,-0.13626565,-0.3328262,-0.177140176,0.641756058,0.667830169,0.455739766,1.3808887,-0.113137245,-0.5851863,-0.4140109,0.243712425,0.6532661,0.452145785,1.37664056,-0.09222845,-0.7468174,-0.4662282,0.115896761,0.459851474,0.43914777,1.379777,-0.07470863,-0.7468174,-0.4662282,0.115896761,0.459851474,Swipe
0.2488316,1.14429975,0.0333821848,0.454227358,0.06133053,0.8204991,0.341610253,0.3881922,1.35383224,-0.0800628439,0.472196221,0.152055115,0.8105493,0.311319441,0.38659972,1.38658154,-0.07233747,0.79192394,-0.4742493,0.349659562,0.160256773,0.4197232,1.40572226,-0.0693510249,0.8880188,-0.183805421,0.259669,0.3319797,0.434252232,1.42645979,-0.08374332,0.8725681,-0.195041671,0.25133875,0.3706921,0.45177725,1.44805729,-0.102005512,0.8725691,-0.19504109,0.2513392,0.3706896,0.4067411,1.431082,-0.102289543,0.431027651,-0.223266512,0.715523839,0.5023869,0.447174549,1.448629,-0.107328713,-0.12735182,-0.7333202,0.246456385,0.6207111,0.4504275,1.42553639,-0.09314807,-0.469012082,-0.737511754,-0.233614236,0.4260614,0.4265988,1.413475,-0.09167489,-0.4690119,-0.7375117,-0.233614311,0.4260616,0.415603876,1.41709244,-0.118610218,0.113449082,-0.265366733,0.7179653,0.6334315,0.4597718,1.41967452,-0.107801713,-0.4213747,-0.734790266,0.241094545,0.473709226,0.448031634,1.40379441,-0.0851659,-0.6168596,-0.740220249,-0.223868921,0.146428823,0.4195945,1.39976323,-0.08954591,-0.616859555,-0.740220368,-0.223868653,0.146429017,0.424543053,1.39924538,-0.130341947,-0.05228721,-0.345660359,0.694068432,0.629328251,0.460168362,1.39792371,-0.10713055,-0.488436669,-0.6993699,0.226205468,0.470258236,0.447261781,1.38638663,-0.0858467,-0.6567189,-0.720055342,-0.147673666,0.168622226,0.420669675,1.38388014,-0.0856107,-0.6567189,-0.720055342,-0.147673577,0.1686223,0.430293024,1.37933111,-0.13626565,-0.3328262,-0.177140176,0.641756058,0.667830169,0.455739766,1.3808887,-0.113137245,-0.5851863,-0.4140109,0.243712425,0.6532661,0.452145785,1.37664056,-0.09222845,-0.7468174,-0.4662282,0.115896761,0.459851474,0.43914777,1.379777,-0.07470863,-0.7468174,-0.4662282,0.115896761,0.459851474,Swipe
0.2488316,1.14429975,0.0333821848,0.454227358,0.06133053,0.8204991,0.341610253,0.3881922,1.35383224,-0.0800628439,0.472196221,0.152055115,0.8105493,0.311319441,0.38659972,1.38658154,-0.07233747,0.79192394,-0.4742493,0.349659562,0.160256773,0.4197232,1.40572226,-0.0693510249,0.8880188,-0.183805421,0.259669,0.3319797,0.434252232,1.42645979,-0.08374332,0.8725681,-0.195041671,0.25133875,0.3706921,0.45177725,1.44805729,-0.102005512,0.8725691,-0.19504109,0.2513392,0.3706896,0.4067411,1.431082,-0.102289543,0.431027651,-0.223266512,0.715523839,0.5023869,0.447174549,1.448629,-0.107328713,-0.12735182,-0.7333202,0.246456385,0.6207111,0.4504275,1.42553639,-0.09314807,-0.469012082,-0.737511754,-0.233614236,0.4260614,0.4265988,1.413475,-0.09167489,-0.4690119,-0.7375117,-0.233614311,0.4260616,0.415603876,1.41709244,-0.118610218,0.113449082,-0.265366733,0.7179653,0.6334315,0.4597718,1.41967452,-0.107801713,-0.4213747,-0.734790266,0.241094545,0.473709226,0.448031634,1.40379441,-0.0851659,-0.6168596,-0.740220249,-0.223868921,0.146428823,0.4195945,1.39976323,-0.08954591,-0.616859555,-0.740220368,-0.223868653,0.146429017,0.424543053,1.39924538,-0.130341947,-0.05228721,-0.345660359,0.694068432,0.629328251,0.460168362,1.39792371,-0.10713055,-0.488436669,-0.6993699,0.226205468,0.470258236,0.447261781,1.38638663,-0.0858467,-0.6567189,-0.720055342,-0.147673666,0.168622226,0.420669675,1.38388014,-0.0856107,-0.6567189,-0.720055342,-0.147673577,0.1686223,0.430293024,1.37933111,-0.13626565,-0.3328262,-0.177140176,0.641756058,0.667830169,0.455739766,1.3808887,-0.113137245,-0.5851863,-0.4140109,0.243712425,0.6532661,0.452145785,1.37664056,-0.09222845,-0.7468174,-0.4662282,0.115896761,0.459851474,0.43914777,1.379777,-0.07470863,-0.7468174,-0.4662282,0.115896761,0.459851474,Swipe
0.248801991,1.14428973,0.03337525,0.454022825,0.06184423,0.820505559,0.341773957,0.388116121,1.35372555,-0.08030515,0.472229928,0.1524178,0.810573041,0.3110291,0.386499524,1.38647568,-0.07258857,0.7922494,-0.4740132,0.349326,0.160073847,0.4196115,1.4056381,-0.06961347,0.8882353,-0.183143809,0.259310633,0.33204627,0.434102684,1.42638719,-0.08402722,0.8727188,-0.194407433,0.250977,0.370915622,0.451587617,1.44799006,-0.1023214,0.8727198,-0.194406852,0.250977457,0.370913118,0.4065942,1.43098414,-0.102560319,0.431395322,-0.223024428,0.715494,0.502221465,0.4470138,1.44855559,-0.107625507,-0.12701273,-0.7329394,0.246756166,0.621111333,0.4502985,1.4254663,-0.09344671,-0.468923658,-0.737408936,-0.2330599,0.42664057,0.426481277,1.4133867,-0.09193786,-0.468923479,-0.7374089,-0.233059973,0.426640779,0.4154627,1.41699708,-0.118880078,0.113450319,-0.265301,0.7182618,0.6331227,0.4596269,1.41961789,-0.10806559,-0.4210069,-0.734935,0.241508126,0.473600566,0.4479095,1.40373123,-0.08542264,-0.616471648,-0.740612864,-0.22349067,0.146652654,0.4194753,1.39966238,-0.08978677,-0.6164716,-0.740613,-0.2234904,0.146652848,0.4244124,1.39915407,-0.13060981,-0.0523128845,-0.345619231,0.694136262,0.629273832,0.460037559,1.39784062,-0.107397713,-0.48822242,-0.6994684,0.226651877,0.47011885,0.447146356,1.38630307,-0.0861047655,-0.6564296,-0.7203906,-0.147188053,0.1687392,0.420557082,1.38376868,-0.08585123,-0.6564296,-0.7203906,-0.147187963,0.168739274,0.430176616,1.37924278,-0.136529818,-0.332705766,-0.177282616,0.6422101,0.6674157,0.4556241,1.38083494,-0.113404609,-0.5850041,-0.414344877,0.243991092,0.653113067,0.4520312,1.37658346,-0.09249632,-0.746637166,-0.466637224,0.116030239,0.459694922,0.439025342,1.37970936,-0.074980475,-0.746637166,-0.466637224,0.116030239,0.459694922,Swipe
0.248801991,1.14428973,0.03337525,0.454022825,0.06184423,0.820505559,0.341773957,0.388116121,1.35372555,-0.08030515,0.472229928,0.1524178,0.810573041,0.3110291,0.386499524,1.38647568,-0.07258857,0.7922494,-0.4740132,0.349326,0.160073847,0.4196115,1.4056381,-0.06961347,0.8882353,-0.183143809,0.259310633,0.33204627,0.434102684,1.42638719,-0.08402722,0.8727188,-0.194407433,0.250977,0.370915622,0.451587617,1.44799006,-0.1023214,0.8727198,-0.194406852,0.250977457,0.370913118,0.4065942,1.43098414,-0.102560319,0.431395322,-0.223024428,0.715494,0.502221465,0.4470138,1.44855559,-0.107625507,-0.12701273,-0.7329394,0.246756166,0.621111333,0.4502985,1.4254663,-0.09344671,-0.468923658,-0.737408936,-0.2330599,0.42664057,0.426481277,1.4133867,-0.09193786,-0.468923479,-0.7374089,-0.233059973,0.426640779,0.4154627,1.41699708,-0.118880078,0.113450319,-0.265301,0.7182618,0.6331227,0.4596269,1.41961789,-0.10806559,-0.4210069,-0.734935,0.241508126,0.473600566,0.4479095,1.40373123,-0.08542264,-0.616471648,-0.740612864,-0.22349067,0.146652654,0.4194753,1.39966238,-0.08978677,-0.6164716,-0.740613,-0.2234904,0.146652848,0.4244124,1.39915407,-0.13060981,-0.0523128845,-0.345619231,0.694136262,0.629273832,0.460037559,1.39784062,-0.107397713,-0.48822242,-0.6994684,0.226651877,0.47011885,0.447146356,1.38630307,-0.0861047655,-0.6564296,-0.7203906,-0.147188053,0.1687392,0.420557082,1.38376868,-0.08585123,-0.6564296,-0.7203906,-0.147187963,0.168739274,0.430176616,1.37924278,-0.136529818,-0.332705766,-0.177282616,0.6422101,0.6674157,0.4556241,1.38083494,-0.113404609,-0.5850041,-0.414344877,0.243991092,0.653113067,0.4520312,1.37658346,-0.09249632,-0.746637166,-0.466637224,0.116030239,0.459694922,0.439025342,1.37970936,-0.074980475,-0.746637166,-0.466637224,0.116030239,0.459694922,Swipe
0.2487572,1.14428616,0.03339494,0.454000115,0.0621983558,0.820508838,0.341731727,0.387964845,1.35371363,-0.08043111,0.472191781,0.152566254,0.8106569,0.3107954,0.386329323,1.38646293,-0.07271509,0.792336762,-0.473809063,0.349446923,0.159982443,0.4194311,1.40564239,-0.06973658,0.8882271,-0.18290922,0.259444565,0.332093149,0.43391335,1.4263947,-0.08415471,0.8726875,-0.194193214,0.251110137,0.371011555,0.451390356,1.4479984,-0.102455541,0.872688532,-0.194192633,0.251110584,0.371009052,0.406397343,1.43098259,-0.102688089,0.431283653,-0.22311309,0.7155657,0.5021759,0.446818441,1.44855452,-0.107739508,-0.127089873,-0.7330302,0.246699378,0.6210109,0.45009616,1.42546487,-0.09355984,-0.4689404,-0.7374413,-0.233182877,0.4264989,0.426276445,1.41338921,-0.09205942,-0.468940228,-0.737441242,-0.233182952,0.4264991,0.415273666,1.41700041,-0.119007789,0.113402568,-0.265356332,0.7183687,0.632986844,0.459434569,1.41963434,-0.108182937,-0.4207918,-0.735106,0.2416909,0.473433435,0.447725117,1.40374207,-0.08553977,-0.616184056,-0.740881443,-0.223360538,0.14670454,0.419294119,1.39964926,-0.08990237,-0.616184,-0.740881562,-0.22336027,0.146704733,0.4242335,1.39916241,-0.130737409,-0.05247108,-0.3457665,0.6941062,0.6292128,0.459848136,1.39784694,-0.1075093,-0.488320321,-0.699680448,0.226511121,0.469769657,0.4469395,1.38631117,-0.08622596,-0.6563604,-0.7204907,-0.147489652,0.168318972,0.420349956,1.38377666,-0.0860001743,-0.6563604,-0.7204907,-0.147489563,0.168319046,0.430009216,1.37925434,-0.136657178,-0.332651615,-0.1775411,0.642357767,0.667232,0.455450118,1.38085711,-0.113525428,-0.584864259,-0.414654344,0.244127408,0.6529911,0.451854467,1.37660146,-0.0926184654,-0.7464818,-0.466976047,0.116059326,0.459596038,0.438840747,1.37971747,-0.07510669,-0.7464818,-0.466976047,0.116059326,0.459596038,Swipe
0.2487054,1.14428687,0.03343033,0.454099834,0.0624301061,0.820506632,0.341562539,0.3877745,1.35376227,-0.08047702,0.472121835,0.15276356,0.810748935,0.310565084,0.386118025,1.38651145,-0.0727648661,0.792601049,-0.47355172,0.34928748,0.159782842,0.41920644,1.40571451,-0.0697901547,0.8883118,-0.182956114,0.259453446,0.331832945,0.433688253,1.42647576,-0.08419566,0.8727611,-0.194255814,0.25110504,0.370809,0.451166332,1.44808781,-0.102485567,0.8727621,-0.194255233,0.2511055,0.3708065,0.406157851,1.43104041,-0.102742977,0.431325167,-0.223108947,0.7156064,0.5020841,0.446575582,1.44862068,-0.107792191,-0.127160862,-0.7330621,0.246568114,0.6210109,0.4498458,1.42552841,-0.0936149359,-0.469063,-0.737353742,-0.233420774,0.426385164,0.4260194,1.41346478,-0.09212287,-0.469062835,-0.7373537,-0.233420849,0.426385373,0.4150432,1.41706192,-0.119060963,0.113370351,-0.2653819,0.7184994,0.6328333,0.459201068,1.41971219,-0.108227834,-0.4206019,-0.7352577,0.241854236,0.4732831,0.44749862,1.403815,-0.08558446,-0.615932345,-0.7411146,-0.22326304,0.146732032,0.419070572,1.39970171,-0.08994705,-0.6159323,-0.741114736,-0.223262772,0.146732226,0.424014539,1.39922822,-0.130788416,-0.05251665,-0.345878035,0.694163442,0.6290845,0.45962283,1.39791989,-0.107550174,-0.488360554,-0.6996652,0.22625646,0.46987322,0.4467078,1.38638,-0.0862729847,-0.6564538,-0.7203455,-0.147735119,0.16836068,0.420117229,1.38385582,-0.0860532,-0.6564538,-0.7203455,-0.147735029,0.168360755,0.429802984,1.37932324,-0.1367058,-0.3324847,-0.177740484,0.6425308,0.6670953,0.45524326,1.38093364,-0.113573916,-0.584742069,-0.414916456,0.244308233,0.6528665,0.451646954,1.37667561,-0.09266754,-0.746376336,-0.4672907,0.116110146,0.459434718,0.438625246,1.37978518,-0.07516055,-0.746376336,-0.4672907,0.116110146,0.459434718,Swipe
0.248637855,1.14429033,0.0334835425,0.454226643,0.06266012,0.820541441,0.341267824,0.387517929,1.35386086,-0.08047921,0.4720635,0.152944282,0.8108093,0.310406983,0.385845721,1.38661051,-0.07277233,0.792953968,-0.473362744,0.34881112,0.159632087,0.418925583,1.405831,-0.0698151439,0.8884861,-0.1834718,0.259293377,0.331206053,0.4334234,1.42660546,-0.084185496,0.8729835,-0.1947499,0.250933141,0.3701418,0.450917661,1.44823766,-0.1024361,0.8729845,-0.194749326,0.2509336,0.3701393,0.4058638,1.43114424,-0.102757812,0.43154934,-0.223429725,0.7155248,0.501864851,0.4462807,1.4487313,-0.107789867,-0.1271893,-0.7331679,0.245970011,0.6211172,0.449530154,1.42562342,-0.09363343,-0.4692673,-0.7370212,-0.2341711,0.426323652,0.42568773,1.41358888,-0.0921636745,-0.46926713,-0.737021148,-0.234171182,0.426323861,0.414755762,1.41716743,-0.119073629,0.113271385,-0.265515476,0.7185924,0.632689536,0.458908558,1.41982782,-0.108222321,-0.4205892,-0.7354425,0.241742179,0.473064423,0.447195649,1.40392685,-0.0855871,-0.6158061,-0.741187,-0.223510355,0.146519884,0.4187711,1.39981091,-0.08996995,-0.615806043,-0.7411871,-0.223510087,0.146520078,0.423735529,1.3993361,-0.13079828,-0.05228787,-0.3461957,0.6943171,0.628759265,0.459338158,1.39804387,-0.107550442,-0.488148272,-0.6999001,0.225822359,0.469952583,0.446414769,1.38648176,-0.08629035,-0.6563368,-0.7203109,-0.148351446,0.168422624,0.419823885,1.38395917,-0.0860929,-0.6563368,-0.7203109,-0.148351356,0.1684227,0.429533571,1.37943292,-0.136712492,-0.3325092,-0.177966833,0.6425794,0.666976035,0.454965323,1.3810488,-0.1135716,-0.5846522,-0.415162951,0.244417071,0.6527494,0.451366216,1.3767885,-0.092666164,-0.746249437,-0.467556119,0.116151862,0.459360123,0.438338876,1.3798902,-0.07516198,-0.746249437,-0.467556119,0.116151862,0.459360123,Swipe
